2021-12-16, 4691.9
2021-12-17, 4668.4
2021-12-20, 4699.0
2021-12-21, 4712.7
2021-12-22, 4488.3
2021-12-23, 4716.4
2021-12-24, 4479.2
2021-12-27, 4459.6
2021-12-28, 4641.7
2021-12-29, 4500.3
2021-12-30, 4645.4
2021-12-31, 4782.3
2022-01-03, 4716.2
2022-01-04, 4634.2
2022-01-05, 4757.1
2022-01-06, 4626.4
2022-01-07, 4599.7
